time,pv_power,irradiance_direct,irradiance_diffuse,irradiance_reflected,sun_elevation,city,tp,wind_speed,wind_direction,relative_humidity,temperature_celsius,dewpoint_celsius,u10,v10,dust_aod,pm25_ugm3,pm10_ugm3
2019-01-01,3266.31,192.308,213.58800000000002,5.89,28.107999999999997,Aswan,0.0,3.0555582,162.83495,47.595577,17.302399,5.8382874,0.7578964,-2.515564,0.030978281,24.22509,35.103645
2019-01-02,5367.65,502.23100000000005,161.53199999999998,8.179,28.168,Aswan,0.0,4.2952228,150.4549,36.41824,16.808868,1.4378967,1.9708176,-3.3830566,0.048327543,24.610065,36.62139
2019-01-03,5661.68,539.012,157.043,8.512,28.235000000000003,Aswan,0.0,2.5392008,149.5517,36.716064,16.285187,1.1163635,0.43293762,-2.2031097,0.16978897,72.47363,116.861465
2019-01-04,5662.78,546.5649999999999,156.761,8.511,28.307,Aswan,0.0,3.8797913,210.63736,35.38783,17.034332,1.1502991,-1.9858093,-3.329979,0.12838629,75.91519,96.31712
2019-01-05,5192.9,456.939,187.779,8.059000000000001,28.386000000000003,Aswan,0.0,4.16671,173.12567,31.390617,17.934113,0.34561157,0.41278076,-4.023384,0.09552398,62.23166,78.96963
2019-01-06,3716.89,230.23200000000003,217.769,6.445,28.467000000000002,Aswan,0.0,5.5414796,160.48706,35.61421,14.970001,-0.2585144,1.9415512,-5.1584625,0.10805529,59.835068,90.94667
2019-01-07,4733.59,375.973,193.096,7.5200000000000005,28.558,Aswan,0.0,4.9491568,173.3953,36.61831,13.110626,-2.1481628,0.484169,-4.8757477,0.15316035,86.01074,118.57556
2019-01-08,5956.11,579.21,145.316,8.792,28.653000000000002,Aswan,0.0,4.4105906,172.06607,37.153152,13.9878235,-0.67489624,0.66861725,-4.3420105,0.06825782,52.916107,70.89983
2019-01-09,5819.76,549.77,152.518,8.684000000000001,28.750999999999998,Aswan,0.0,4.696101,180.48096,39.222275,14.117096,-0.5855408,-0.16066742,-4.639511,0.10769093,64.39316,92.597145
2019-01-10,4929.96,427.64099999999996,180.86399999999998,7.892999999999999,28.857,Aswan,0.0,4.3555593,193.58194,38.72715,14.4652405,0.49441528,-0.98617554,-4.224304,0.040815167,28.605099,37.055283
2019-01-11,4225.55,280.271,235.686,7.034999999999999,28.969,Aswan,0.0,3.9564137,203.51823,28.407892,16.269928,-2.7111511,-1.4477005,-3.6262894,0.01809755,29.812893,42.674828
2019-01-12,5496.7,581.337,138.703,8.853,29.086000000000002,Aswan,0.0,1.9303191,138.19833,38.036446,17.904694,3.3978271,-0.6470337,-0.85749817,0.013472335,29.59907,41.47452
2019-01-13,4105.59,278.481,224.237,7.015000000000001,29.203000000000003,Aswan,0.0,4.581829,128.0169,29.62415,18.672882,-1.5457458,2.7396698,-3.2402954,0.28021452,157.02135,223.24548
2019-01-14,4870.13,338.69454545454545,194.46818181818182,7.1,26.822727272727274,Aswan,0.0,4.5849314,162.12967,31.37466,15.244293,-1.8038025,1.4122391,-4.358322,0.26347134,153.06078,207.84871
2019-01-15,5799.59,505.21727272727276,144.78454545454545,8.131818181818183,26.956363636363633,Aswan,0.0,3.5038872,167.4748,40.528183,13.852081,0.03677368,0.6996994,-3.276062,0.19108121,93.49454,136.16759
2019-01-16,5340.0,530.734,134.168,8.279,26.903,Aswan,0.0,4.0044527,133.67067,30.686409,14.135895,-4.176605,2.9032974,-2.7480698,0.095254496,53.018852,76.498215
2019-01-17,5357.46,416.6718181818182,171.42818181818183,7.734545454545454,27.23818181818182,Aswan,0.0,5.020294,178.8834,32.41791,13.9704895,-2.9646912,-0.07316589,-4.856346,0.16880192,105.29878,140.96906
2019-01-18,6001.88,536.5081818181818,135.54363636363635,8.415454545454544,27.384545454545457,Aswan,0.0,3.7512848,197.64198,37.443787,14.1510315,-0.4560852,-1.0855942,-3.5524445,0.042654626,43.47386,58.81087
2019-01-19,5903.0599999999995,539.4081818181818,132.98999999999998,8.436363636363636,27.53727272727273,Aswan,0.0,3.4516587,185.08253,35.669735,16.127472,0.35427856,-0.3405075,-3.3420944,0.021290556,25.756845,34.4381
2019-01-20,5777.04,537.6172727272727,133.90545454545455,8.42909090909091,27.69454545454545,Aswan,0.0,2.4357343,208.06766,36.47208,17.02774,1.4064941,-1.124054,-2.1599197,0.025774792,27.365541,41.624195
2019-01-21,5427.14,512.0118181818182,137.60727272727274,8.316363636363636,27.85272727272727,Aswan,0.0,2.4886403,160.89185,30.27605,18.508087,0.60928345,-0.5521698,-1.6262741,0.025197497,28.699144,42.462685
2019-01-22,5490.9,465.33272727272725,172.54818181818183,8.153636363636364,28.016363636363636,Aswan,0.0,2.494362,180.33765,30.264585,19.865509,0.5003967,0.10810232,-2.3779984,0.053270347,40.61451,57.248295
2019-01-23,5710.28,536.4972727272727,141.65545454545455,8.625454545454545,28.187272727272727,Aswan,0.0,1.926255,136.79199,25.711721,19.345123,-1.0724792,-0.762619,-1.7470856,0.10399403,74.025085,100.65236
2019-01-24,5596.07,537.1618181818181,128.59,8.527272727272727,28.36,Aswan,0.0,2.685738,180.09798,35.287823,20.006866,3.6648254,-0.38181305,0.23512268,0.051417466,42.039436,56.711815
2019-01-25,4912.15,439.49818181818176,143.18727272727273,7.760909090909092,28.536363636363635,Aswan,0.0,2.986092,192.30444,23.32462,21.943878,-0.47543335,-0.72465515,-2.8837433,0.08370836,97.232285,123.190796
2019-01-26,4117.72,306.7236363636364,187.65727272727273,7.025454545454545,28.718181818181815,Aswan,0.0,2.293427,196.72412,25.763039,24.179962,3.2156982,-0.75977325,-1.9047165,0.06344278,67.751686,87.33453
2019-01-27,1603.97,29.139090909090907,161.94636363636366,3.4600000000000004,28.901818181818182,Aswan,0.0,6.519198,174.71788,32.908882,22.599274,4.3301086,1.3789749,-6.121193,0.18457383,116.60582,174.56604
2019-01-28,6356.610000000001,577.9263636363636,126.93272727272728,9.046363636363637,29.09181818181818,Aswan,4.7683716e-07,5.800327,165.77005,26.183558,16.792389,-2.9773865,1.4577866,-5.5149384,0.2581447,125.09659,170.52814
2019-01-29,5746.35,499.08090909090913,151.52363636363637,8.604545454545455,29.283636363636365,Aswan,0.0,4.1783814,241.53589,33.289658,17.363922,0.2290039,-3.2758179,-1.690567,0.06810933,41.5175,56.364502
2019-01-30,6066.82,564.6718181818183,135.29999999999998,9.053636363636365,29.479090909090907,Aswan,0.0,2.5286496,103.92609,24.999046,20.246735,-1.6333923,1.4186554,-0.8259735,0.071835876,34.53795,47.78161
2019-01-31,6215.63,571.960909090909,132.75,9.201818181818181,29.678181818181816,Aswan,0.0,4.9829826,182.19633,18.286022,19.06778,-5.703705,-0.1200943,-4.9544373,0.11792544,65.02684,94.062454
2019-02-01,6024.38,537.5745454545454,149.78272727272727,9.072727272727272,29.88181818181818,Aswan,0.0,4.392165,189.26062,22.216045,18.832062,-3.979828,-0.71687317,-4.3100586,0.11277856,76.57666,100.1583
2019-02-02,5408.62,444.86454545454546,170.5309090909091,8.44090909090909,30.08818181818182,Aswan,0.0,4.7678514,185.55344,23.091291,19.323029,-2.5746765,-0.3980255,-4.7370453,0.07121361,61.00304,78.14676
2019-02-03,5878.04,527.3654545454546,153.4990909090909,9.08,30.296363636363637,Aswan,0.0,3.387663,202.17377,27.924557,19.835358,0.4190979,-1.2783661,-3.1363754,0.052208353,39.301067,53.28514
2019-02-04,5575.15,518.4372727272728,146.57090909090908,8.993636363636364,30.508181818181814,Aswan,0.0,2.2895553,262.08655,45.82346,22.032867,7.071808,-2.1218262,-0.5641022,0.044220425,30.713648,41.03169
2019-02-05,5019.08,427.69,169.73272727272726,8.342727272727272,30.722727272727273,Aswan,0.0,3.4009047,314.85617,45.9395,24.898346,11.51712,-2.534401,2.1543274,0.09048917,41.070923,66.78746
2019-02-06,3788.59,243.56909090909087,198.34727272727275,6.754545454545454,30.94090909090909,Aswan,0.0,3.0065985,225.40399,60.04409,23.892975,15.011444,-2.0999527,-2.1110306,0.09931868,57.807983,76.47196
2019-02-07,5746.33,510.83818181818185,140.4427272727273,8.974545454545455,31.16,Aswan,4.2915344e-06,5.9349356,161.40308,37.713753,23.205963,5.9118958,1.8874817,-5.62619,0.15551698,73.64995,107.50212
2019-02-08,5616.51,457.3718181818182,173.00636363636363,8.837272727272726,31.384545454545457,Aswan,0.0,5.503553,160.28912,26.127048,20.103546,0.06021118,1.8078766,-5.1693573,0.2182095,93.96948,129.87877
2019-02-09,6047.67,536.6172727272727,142.78272727272727,9.412727272727272,31.60909090909091,Aswan,0.0,5.153493,168.29352,34.00906,18.17508,1.3055725,1.0453033,-5.046364,0.1575695,63.47,91.97026
2019-02-10,6263.81,545.6745454545454,148.52272727272728,9.565454545454545,31.83818181818182,Aswan,0.0,6.125581,153.78375,32.267986,17.101227,-0.21786499,2.6821976,-5.506241,0.10358821,50.574364,74.646866
2019-02-11,6258.54,554.9372727272727,144.57363636363635,9.67090909090909,32.07,Aswan,0.0,5.8399677,174.12943,32.695683,17.764435,0.75405884,0.5294266,-5.7623367,0.06366135,36.14202,51.55871
2019-02-12,6003.0,540.3581818181818,149.39090909090908,9.6,32.300000000000004,Aswan,0.0,3.0884318,231.76991,36.488327,18.427643,2.9796448,-2.1722488,-1.9298172,0.032393623,18.455484,26.521244
2019-02-13,5172.68,531.308,145.817,9.473,32.459,Aswan,0.0,2.477197,156.84317,45.88218,19.339142,6.802643,0.3899231,0.33715057,0.048121728,26.29894,38.741493
2019-02-14,6173.14,542.3090909090909,150.12363636363636,9.739090909090908,32.77363636363636,Aswan,0.0,4.478598,136.394,27.543257,18.401886,-0.80075073,3.166008,-3.1192017,0.18503298,70.14947,113.010605
2019-02-15,6334.71,546.81,149.83454545454546,9.867272727272727,33.013636363636365,Aswan,0.0,5.394077,100.52237,34.017883,14.581085,-1.7851257,5.2640533,-1.1240234,0.34859514,112.73239,178.5343
2019-02-16,6049.27,521.1145454545455,158.0590909090909,9.742727272727272,33.25272727272727,Aswan,0.0,3.6274943,149.2002,38.640945,15.159821,0.495636,1.8128281,-3.1220474,0.30785453,94.81311,140.65634
2019-02-17,6235.42,560.2154545454546,147.69636363636366,10.088181818181818,33.49818181818182,Aswan,0.0,3.7396908,175.74379,32.30942,16.26175,-0.934906,0.33057404,-3.6802216,0.09679788,42.469788,63.62707
2019-02-18,6259.66,553.1999999999999,151.99,10.104545454545454,33.74,Aswan,0.0,5.6887527,152.52612,27.148544,16.884674,-2.849823,2.773529,-4.822975,0.09055382,33.918907,52.224976
2019-02-19,6262.49,551.0981818181818,153.08636363636364,10.149999999999999,33.98636363636364,Aswan,0.0,4.248133,184.47156,30.25043,16.45816,-1.7443542,-0.24556732,-3.9902344,0.076500505,56.16804,78.27156
2019-02-20,6100.03,543.6381818181818,153.87636363636364,10.110000000000001,34.23454545454546,Aswan,0.0,3.1092741,214.25053,36.263023,17.831573,1.7696838,-1.6895676,-2.4065018,0.025155859,17.886564,24.432516
2019-02-21,4207.8,240.11,238.69272727272727,7.700909090909092,34.482727272727274,Aswan,0.0,3.9952123,184.0741,26.023685,19.121124,-1.1596375,-0.19081116,-3.9017258,0.025836568,20.90906,31.201708
2019-02-22,6241.5599999999995,568.7045454545455,144.54454545454544,10.416363636363636,34.731818181818184,Aswan,0.0,4.239324,167.36469,28.783276,18.237091,-0.7010193,0.8258896,-4.083679,0.08624551,40.69205,59.531532
2019-02-23,5912.18,529.829090909091,153.30272727272725,10.176363636363638,34.983636363636364,Aswan,0.0,3.7944846,180.69807,28.5735,18.449982,-0.8374939,-0.006706238,-3.7891693,0.21706025,45.904892,66.98097
2019-02-24,4316.56,282.71181818181816,219.3709090909091,7.99,35.235454545454544,Aswan,0.0,4.3176937,240.6749,28.24079,21.03775,1.4369202,-3.661499,-1.9274597,0.2022033,33.39606,46.9421
2019-02-25,5753.82,539.0454545454545,144.7190909090909,10.234545454545454,35.48909090909091,Aswan,0.0,3.7280107,302.2114,34.41004,24.16568,6.7617493,-2.958023,1.4970169,0.21603863,54.757294,74.42859
2019-02-26,5345.87,470.7154545454545,147.69636363636363,9.49909090909091,35.74272727272727,Aswan,0.0,5.214031,204.07166,32.137894,24.922882,4.9535217,-0.5000992,-4.4712677,0.17016965,74.58285,113.94046
2019-02-27,3766.82,175.23454545454544,248.3272727272727,7.162727272727273,35.99636363636363,Aswan,0.0,4.9320965,160.80682,25.147396,20.282013,-0.35958862,1.6103439,-4.660431,0.30775142,129.07437,187.98964
2019-02-28,6330.42,558.2790909090909,149.45636363636365,10.693636363636365,36.25181818181818,Aswan,0.0,5.458294,142.41379,31.65541,18.31607,0.25442505,3.4372177,-4.2011185,0.23006347,78.765915,128.33511
2019-03-01,6275.15,531.8463636363637,163.94636363636363,10.612727272727273,36.50636363636364,Aswan,0.0,5.4060383,142.88614,29.599028,16.598785,-1.4380798,3.0251694,-4.3688507,0.22732529,89.15366,130.0474
2019-03-02,4199.01,268.24363636363637,210.0890909090909,7.875454545454545,36.76363636363636,Aswan,0.0,4.1178265,143.88933,29.272604,16.193756,-2.3191833,2.4291534,-3.3248825,0.09626129,41.252686,65.36268
2019-03-03,5943.43,540.9690909090909,159.0381818181818,10.780909090909091,37.018181818181816,Aswan,0.0,2.514508,127.79492,23.367706,19.365387,-2.4205017,2.05941,-1.3680267,0.19882023,35.244064,58.082485
2019-03-04,6137.59,552.1636363636363,160.7209090909091,11.0,37.275454545454544,Aswan,0.0,2.3050976,158.74246,24.56842,19.296661,-1.948822,1.1832275,-1.7820053,0.14569822,46.73394,81.2882
2019-03-05,6246.45,550.789090909091,158.5981818181818,11.006363636363636,37.53181818181818,Aswan,0.0,5.5720735,136.70988,22.758507,19.05777,-2.9755554,4.0468445,-3.7231674,0.15474251,42.047745,73.218056
2019-03-06,6255.67,567.1581818181818,149.9990909090909,11.16909090909091,37.78818181818182,Aswan,0.0,3.5166965,166.41568,30.505943,18.51297,0.50234985,0.8560333,-3.3908234,0.10579956,45.855194,66.88133
2019-03-07,6004.96,523.64,170.13,10.91,38.04272727272728,Aswan,0.0,4.011086,189.016,33.233105,20.004547,3.2065735,-0.63347626,-3.958702,0.040863425,25.24086,37.704
2019-03-08,6169.91,555.8372727272728,158.46363636363637,11.254545454545456,38.301818181818184,Aswan,0.0,4.1446548,192.1891,28.024483,21.77359,1.573883,-0.9552841,-3.9559097,0.084227,53.857754,77.13904
2019-03-09,6123.099999999999,551.9281818181818,161.08636363636364,11.292727272727273,38.556363636363635,Aswan,0.0,4.5831995,220.40729,36.10414,22.970856,5.200592,-2.974739,-3.4863968,0.079485945,41.03015,63.714325
2019-03-10,6055.64,529.6963636363636,177.85454545454547,11.296363636363637,38.81181818181818,Aswan,0.0,4.345523,206.23627,30.740623,22.389313,1.1581268,-1.652153,-3.8182907,0.03262297,28.609875,38.57772
2019-03-11,6262.75,572.2854545454546,156.88363636363636,11.658181818181818,39.06545454545455,Aswan,0.0,4.6117826,183.4739,13.444329,23.303009,-6.6757507,-0.25985718,-4.5839233,0.074578404,69.70292,98.8221
2019-03-12,5948.76,568.2936363636364,152.03545454545454,11.591818181818182,39.32090909090909,Aswan,0.0,2.033095,259.79495,18.60915,23.14798,-3.2240295,-1.220932,-1.0183258,0.062210917,32.887386,46.348663
2019-03-13,5919.46,566.5,149.6681818181818,11.592727272727272,39.57545454545455,Aswan,0.0,3.5822906,148.32895,14.759497,25.47818,-4.5258484,1.7626953,-1.3514099,0.06292623,19.26509,28.895014
2019-03-14,5424.76,368.6272727272727,241.98636363636362,10.232727272727272,39.82818181818182,Aswan,0.0,6.8705983,159.4892,26.446554,20.113556,0.03604126,2.4224014,-6.428932,0.46554673,248.78918,370.72162
2019-03-15,6121.01,499.19666666666666,148.545,10.615833333333333,36.8675,Aswan,0.0,3.929357,156.18808,29.818634,20.096832,1.3725891,1.5583954,-3.5138474,0.13454643,66.831535,88.32563
2019-03-16,6238.91,510.5733333333333,141.57500000000002,10.74,37.1175,Aswan,0.0,5.346237,146.18903,25.378086,20.29483,-0.4579773,3.1705399,-4.0423584,0.1482072,55.906784,92.00584
2019-03-17,6306.25,513.1983333333334,143.78583333333333,10.878333333333332,37.365833333333335,Aswan,0.0,5.2811975,177.09192,29.113083,19.608429,0.415802,0.20540619,-5.19545,0.20825605,99.189926,141.34232
2019-03-18,6131.37,508.7558333333333,145.46833333333333,10.890833333333333,37.61416666666667,Aswan,0.0,4.10978,199.55377,23.437826,21.24759,-1.0558777,-1.3575287,-3.869957,0.038926043,22.866547,33.312115
2019-03-19,5993.07,495.1125,150.69583333333333,10.825833333333334,37.86,Aswan,0.0,3.954083,181.83679,24.50373,23.842804,0.49978638,0.1309967,-3.738823,0.047759026,25.478107,37.22595
2019-03-20,6090.37,536.7966666666667,127.935,11.1775,38.105,Aswan,0.0,3.763936,170.06583,17.137926,25.498566,-1.5566101,0.5748825,-3.669075,0.0721708,34.119804,50.123463
2019-03-21,5879.7,494.9841666666666,141.59416666666667,10.795,38.34916666666667,Aswan,0.0,4.87647,167.93814,18.280666,25.886383,-0.43832397,1.0419693,-4.755127,0.29740247,42.609955,62.043045
2019-03-22,5131.88,358.95666666666665,203.91750000000002,9.7225,38.59083333333333,Aswan,0.0,3.3683624,196.80829,19.091114,27.184845,1.2556458,-0.837204,-3.234024,0.36088985,33.058727,46.700775
2019-03-23,5337.47,427.45666666666665,163.96333333333334,10.1875,38.8325,Aswan,0.0,5.289667,138.66113,20.730528,30.448395,4.8576965,-2.0110168,2.8771133,0.38291657,33.985683,48.816086
2019-03-24,2363.36,27.789999999999996,228.58166666666668,4.97,39.0725,Aswan,0.0,6.311137,90.94696,21.994322,27.76651,4.049347,4.405403,-1.6871262,0.76061225,159.58131,248.22766
2019-03-25,4650.52,260.07916666666665,222.43166666666664,8.635,39.31083333333333,Aswan,0.0,5.932904,123.3201,28.621454,22.380768,2.919342,5.0407333,-2.9619293,0.38178927,119.57039,181.99742
2019-03-26,6175.24,511.2391666666667,140.85833333333332,11.339166666666666,39.5475,Aswan,0.0,3.9185014,132.13611,25.236897,19.458405,-1.2485046,2.7942429,-1.9993896,0.2038841,76.643524,118.44145
2019-03-27,6047.04,513.34,138.08083333333335,11.389166666666666,39.781666666666666,Aswan,0.0,3.2988458,159.36526,20.42735,20.920074,-2.9734802,1.1593933,-3.0883484,0.16211542,52.270668,84.610306
2019-03-28,6016.5,522.3675,130.32916666666668,11.472499999999998,40.01416666666667,Aswan,0.0,3.7263799,191.35915,19.938915,23.36734,-1.2747498,-0.6760025,-3.6548538,0.07141727,31.902943,46.276722
2019-03-29,5659.44,508.74666666666667,131.55249999999998,11.318333333333333,40.24666666666666,Aswan,0.0,3.220102,155.5012,19.088099,24.773712,-1.0363464,-0.013702393,-0.5674057,0.07789425,32.135563,48.382935
2019-03-30,5543.08,424.05333333333334,158.01916666666668,10.365,40.473333333333336,Aswan,0.0,5.461898,93.46083,22.646059,24.449493,1.742218,4.5849915,-1.3036957,0.32967788,88.100365,149.08076
2019-03-31,6230.94,511.5566666666667,133.2525,11.5175,40.700833333333335,Aswan,0.0,5.9321604,124.80786,26.425667,19.763702,-0.2753601,4.6092834,-2.8537903,0.32838294,117.411896,174.65182
2019-04-01,5842.37,450.5941666666667,169.77583333333334,11.147499999999999,40.925000000000004,Aswan,0.0,3.3872998,138.61848,25.856544,18.765656,-1.7415466,1.5662308,-2.1398697,0.35344318,105.2672,160.63206
2019-04-02,5711.22,461.47416666666663,161.63416666666666,11.2675,41.14833333333333,Aswan,0.0,2.474885,138.84167,22.638681,20.40921,-2.2723083,1.7330246,-1.2446976,0.16139865,43.01424,78.91963
2019-04-03,5729.0199999999995,467.22499999999997,152.56833333333336,11.250833333333333,41.369166666666665,Aswan,0.0,3.9178011,110.048904,20.423199,25.304352,0.82681274,0.9689789,2.852562,0.17436898,39.41255,65.93231
2019-04-04,5564.29,449.2,166.52333333333334,11.233333333333334,41.5875,Aswan,0.0,3.5162098,98.40134,24.650043,26.374542,3.5329895,3.2905045,-0.67222595,0.39219153,55.75673,82.99727
2019-04-05,5453.68,405.7383333333333,182.27916666666667,10.776666666666666,41.80166666666667,Aswan,0.0,4.692292,164.72134,24.830463,24.552399,2.539093,1.2185287,-4.5308304,0.122650385,57.689514,82.85494
2019-04-06,4152.49,225.5175,240.84333333333333,8.761666666666667,42.01583333333333,Aswan,0.0,2.2211277,242.79039,21.24004,25.923248,1.7308655,-1.2386932,-1.49897,0.16195498,43.922512,67.74657
2019-04-07,5233.59,442.8691666666667,158.86666666666667,11.134166666666665,42.22666666666667,Aswan,0.0,3.1031723,250.71124,21.456192,30.242584,5.133209,-2.222618,-1.1398773,0.23719914,28.979244,42.87709
2019-04-08,5314.969999999999,432.0325,159.9466666666667,11.008333333333333,42.43333333333333,Aswan,9.536743e-07,4.861478,215.74033,19.318998,31.92398,5.1839905,-2.1303635,-3.9912643,0.31219012,76.22398,105.615105
2019-04-09,1838.73,10.068333333333333,195.1291666666667,4.06,42.638333333333335,Aswan,1.9073486e-06,5.2494335,216.56052,30.845007,29.734894,10.07608,-2.1260986,-3.7372055,0.27978322,42.825333,58.29879
2019-04-10,5401.63,397.52250000000004,183.08666666666667,10.902500000000002,42.8425,Aswan,0.0,6.52944,172.4797,20.873627,27.947418,2.8929749,0.8212204,-6.455612,0.24672502,83.45753,115.57706
2019-04-11,5800.86,478.42083333333335,151.60666666666665,11.924166666666666,43.04083333333333,Aswan,0.0,4.9523706,178.47958,19.983664,26.096954,0.49380493,0.10637665,-4.9492874,0.13368663,47.44324,68.42827
2019-04-12,5790.16,502.76666666666665,138.96166666666667,12.25,43.23916666666667,Aswan,0.0,3.9779575,160.44131,15.383072,26.106964,-2.6602478,1.1901016,-3.6125107,0.09273043,39.01235,58.969604
2019-04-13,5530.73,479.77416666666664,148.21333333333334,12.0175,43.43333333333334,Aswan,0.0,2.1950567,224.82056,14.98744,26.926178,-3.2192078,-0.591774,-1.7725754,0.13650627,32.7442,47.889374
2019-04-14,4921.93,316.04249999999996,225.74333333333334,10.38,43.625,Aswan,0.0,3.600439,226.37128,11.7429495,29.492218,-3.353241,-1.0693436,-2.0575485,0.4499666,115.79676,165.53072
2019-04-15,2018.28,8.035833333333333,221.67583333333334,4.5633333333333335,43.810833333333335,Aswan,0.0,3.360818,248.85889,14.503898,29.870148,-0.51730347,-2.1797943,-1.3282013,0.36625013,78.61732,97.36843
2019-04-16,5456.39,444.0825,155.62583333333333,11.581666666666665,43.99666666666667,Aswan,0.0,5.284068,201.67235,22.78423,29.878693,6.2743225,-1.586319,-3.534729,0.43837672,105.75814,136.89914
2019-04-17,5701.39,450.0975,161.42,11.893333333333333,44.178333333333335,Aswan,0.0,5.7993507,155.6589,19.966454,26.196075,1.1634827,2.3436584,-5.0334854,0.3006407,87.16842,130.9585
2019-04-18,5876.4,489.85083333333336,136.31333333333333,12.33,44.35666666666666,Aswan,0.0,5.668734,159.49689,25.485188,24.104034,2.6472473,1.9801102,-5.31089,0.08833568,59.53201,88.09933
2019-04-19,5766.0,481.66083333333336,138.2475,12.255833333333333,44.5325,Aswan,0.0,5.5678,169.54657,23.8404,24.981964,2.4144592,1.0820084,-5.4149246,0.102647625,40.067055,60.45852
2019-04-20,5354.34,396.2225,186.65583333333333,11.539166666666667,44.705000000000005,Aswan,0.0,4.1544423,181.33842,25.369438,25.679596,4.094879,0.12498474,-3.7040253,0.112320304,34.28512,52.130043
2019-04-21,5954.09,491.1558333333333,135.18083333333334,12.527500000000002,44.875,Aswan,0.0,6.1764293,165.43442,19.207993,23.227448,-1.894867,1.5694122,-5.9613113,0.08860822,57.52836,87.56515
2019-04-22,5864.54,487.5333333333333,137.1825,12.524999999999999,45.04,Aswan,0.0,5.417844,176.11343,22.500275,22.655792,-0.49118042,0.39164734,-5.4010086,0.121822886,59.240532,88.50787
2019-04-23,5792.76,483.8141666666667,137.66416666666666,12.495833333333335,45.20416666666667,Aswan,0.0,5.559397,188.67514,13.933244,25.00711,-4.473236,-0.8687744,-5.488022,0.0705224,46.69203,69.57808
2019-04-24,5615.42,480.6366666666667,137.79583333333332,12.53,45.36166666666667,Aswan,0.0,4.5393405,217.14212,12.950527,27.86966,-3.8737488,-2.7033691,-3.6142578,0.09798377,48.303413,71.973976
2019-04-25,5418.43,445.75916666666666,155.85833333333332,12.131666666666668,45.517500000000005,Aswan,0.0,4.481648,195.26297,16.85471,29.577545,1.0926819,-1.1228714,-4.2156754,0.18432465,63.14122,86.98213
2019-04-26,5469.98,469.3433333333333,138.97416666666666,12.375833333333333,45.669999999999995,Aswan,0.0,4.779104,190.22824,13.5251875,30.742828,-0.63046265,-0.53912354,-4.2646484,0.1275472,47.13428,65.14044
2019-04-27,5450.14,469.35249999999996,137.44416666666666,12.404166666666667,45.817499999999995,Aswan,0.0,3.8519113,165.33566,15.539871,30.053741,0.8603821,1.0168457,-3.6863403,0.22675622,94.8658,132.2908
2019-04-28,5464.56,473.30833333333334,135.93166666666667,12.524166666666666,45.96416666666667,Aswan,0.0,3.561966,173.52048,15.548065,30.250885,0.88760376,-0.18851471,-3.161728,0.19820431,87.91881,121.12089
2019-04-29,5410.15,480.71333333333337,128.97583333333333,12.645000000000001,46.10583333333333,Aswan,0.0,4.611689,220.01007,13.243002,31.034698,-1.0879822,-2.6147919,-3.5009232,0.12950137,31.502373,47.68951
2019-04-30,5284.89,459.0975,139.4125,12.402500000000002,46.244166666666665,Aswan,0.0,4.0822544,184.58958,14.496109,33.052643,1.7752991,-0.2989502,-4.0627365,0.22159834,60.995205,83.17231
2019-05-01,5133.87,409.02833333333336,171.7541666666667,11.949166666666665,46.37916666666666,Aswan,0.0,4.033247,235.49057,15.2780905,33.646027,2.375885,-2.9460373,-2.4622116,0.23310117,66.04883,91.548645
2019-05-02,5022.88,416.24499999999995,168.3325,12.0775,46.51,Aswan,0.0,3.3721185,210.52875,12.884705,34.446686,0.28799438,-1.3728256,-2.3471222,0.27702358,64.28655,87.73937
2019-05-03,4919.5199999999995,391.2091666666667,179.61166666666668,11.768333333333333,46.63916666666666,Aswan,0.0,3.9140186,185.50392,11.340343,35.783478,0.8113098,0.7359619,-0.531723,0.42252928,77.66656,122.63699
2019-05-04,5276.11,419.035,164.65916666666666,12.211666666666666,46.76333333333333,Aswan,0.0,5.2661085,169.21985,16.27842,31.44278,2.4631653,0.8685837,-5.174721,0.21071042,76.819595,111.184906
2019-05-05,5150.1,429.8333333333333,156.17166666666665,12.286666666666667,46.884166666666665,Aswan,0.0,2.9069364,182.25632,11.045193,31.866486,-2.504242,-0.18357849,-2.9000092,0.09250572,44.14791,63.922707
2019-05-06,4916.14,415.1116666666667,163.28,12.238333333333335,47.00083333333333,Aswan,0.0,3.4172673,209.2424,9.37925,34.74832,-2.4814148,-1.7432022,-2.9180603,0.11701838,23.248138,33.90349
2019-05-07,4800.04,336.55749999999995,209.16333333333333,11.39,47.115833333333335,Aswan,0.0,5.377357,175.98343,8.958223,35.79007,-2.0863953,0.38062286,-5.360161,0.340604,85.51744,125.733795
2019-05-08,5132.09,357.38153846153847,161.42307692307693,10.933846153846153,43.723076923076924,Aswan,0.0,6.03656,169.60785,14.689369,30.63272,0.41775513,1.0544968,-5.927025,0.33585104,71.969894,107.62367
2019-05-09,5283.51,387.0969230769231,145.42153846153846,11.43,43.82846153846154,Aswan,0.0,4.340391,166.27606,17.92402,29.160675,2.257965,1.2412643,-4.0588913,0.35720772,51.96744,80.487885
2019-05-10,5316.54,399.33076923076925,141.16846153846154,11.682307692307692,43.931538461538466,Aswan,0.0,3.8213787,159.14328,18.778488,26.608917,0.5100403,1.1931839,-3.5814743,0.08484936,50.994698,75.64253
2019-05-11,5176.3,395.72999999999996,140.47923076923078,11.61923076923077,44.03153846153846,Aswan,0.0,3.8244457,155.88742,17.41623,28.082428,0.7940979,1.1467972,-3.2873077,0.043700695,37.143887,53.10668
